2017 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H0524,Local CCP,"KAISER FOUNDATION HP, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",90%,89%,84,73%,82%,68%,99%,78.4%,98%,96%,98%,85%,87%,98%,91%,91%,89%,57%,10%,86,80,89,89,90,85,0.08,1%,100,Medicare shows only a Star Rating for this topic,97%,84%,99%,100%,0.7,91%,0.08,1%,100,Medicare shows only a Star Rating for this topic,91,93,100,4%,84%,86%,83%,83.3%
H0543,Local CCP,UHC OF CALIFORNIA,UnitedHealthcare,"UnitedHealth Group, Inc.",79%,74%,74,69%,80%,50%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,43%,72%,98%,87%,70%,75%,53%,10%,81,77,87,84,86,84,0.11,6%,80,Medicare shows only a Star Rating for this topic,100%,98%,100%,100%,0.8,97%,0.11,6%,80,Medicare shows only a Star Rating for this topic,87,91,98,3%,78%,81%,78%,49.8%
H0544,Local CCP,CAREMORE HEALTH PLAN,CareMore Health Plan,Anthem Inc.,83%,82%,76,67%,85%,53%,98%,62.9%,94%,88%,95%,64%,83%,99%,85%,82%,79%,63%,9%,83,73,91,87,90,80,0.11,7%,80,Medicare shows only a Star Rating for this topic,96%,93%,96%,98%,0.4,Not enough data available,0.11,7%,80,Medicare shows only a Star Rating for this topic,88,91,99,3%,78%,82%,77%,52.2%
H0545,Local CCP,"INTER VALLEY HEALTH PLAN, INC.",Inter Valley Health Plan,InterValley Health Plan,80%,78%,76,67%,84%,49%,99%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,74%,80%,98%,86%,83%,75%,54%,9%,77,73,91,85,89,80,0.03,6%,100,Medicare shows only a Star Rating for this topic,100%,91%,88%,88%,0.0,Not enough data available,0.03,6%,100,Medicare shows only a Star Rating for this topic,84,91,99,7%,75%,79%,76%,20.0%
H0562,Local CCP,"HEALTH NET OF CALIFORNIA,INC.",Health Net of California,Centene Corporation,81%,77%,72,70%,89%,53%,95%,43.1%,100%,85%,93%,51%,77%,96%,85%,71%,76%,58%,11%,81,73,83,85,85,83,0.14,14%,80,Medicare shows only a Star Rating for this topic,95%,92%,98%,95%,1.4,76%,0.14,14%,80,Medicare shows only a Star Rating for this topic,86,90,99,4%,80%,80%,77%,43.9%
H0564,Local CCP,BLUE CROSS OF CALIFORNIA,Anthem Blue Cross,Anthem Inc.,66%,67%,65,74%,89%,51%,94%,44.9%,72%,92%,91%,49%,60%,94%,77%,61%,75%,48%,8%,Not enough data available,74,Not enough data available,83,79,82,0.85,16%,80,Medicare shows only a Star Rating for this topic,88%,88%,99%,99%,2.4,Not enough data available,0.85,16%,80,Medicare shows only a Star Rating for this topic,84,Not enough data available,99,3%,72%,78%,73%,49.1%
H0571,Local CCP,CHINESE COMMUNITY HEALTH PLAN,Chinese Community Health Plan,Chinese Hospital Association,69%,76%,84,65%,82%,54%,96%,49.9%,94%,67%,91%,48%,75%,98%,83%,83%,68%,68%,11%,77,69,90,85,85,80,0.04,4%,0,Medicare shows only a Star Rating for this topic,53%,58%,82%,85%,1.2,Not enough data available,0.04,4%,0,Medicare shows only a Star Rating for this topic,82,87,99,2%,86%,87%,83%,26.6%
H0602,1876 Cost,ROCKY MOUNTAIN HEALTH MAINTENANCE ORGANIZATION,Rocky Mountain Health Plans,"Rocky Mountain HMO, Inc.",68%,67%,74,67%,88%,48%,75%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,20%,67%,90%,64%,63%,70%,52%,11%,84,78,91,87,85,85,0.05,5%,80,Medicare shows only a Star Rating for this topic,93%,95%,Plan not required to report measure,Plan not required to report measure,0.6,Not enough data available,0.05,5%,80,Medicare shows only a Star Rating for this topic,81,92,99,14%,79%,83%,80%,84.0%
H0609,Local CCP,"PACIFICARE OF COLORADO, INC",UnitedHealthcare,"UnitedHealth Group, Inc.",71%,72%,80,68%,85%,50%,96%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,46%,69%,95%,81%,76%,76%,48%,10%,82,80,86,88,85,86,0.11,4%,80,Medicare shows only a Star Rating for this topic,100%,98%,100%,100%,0.6,92%,0.11,4%,80,Medicare shows only a Star Rating for this topic,83,93,98,3%,78%,82%,79%,59.5%
H0624,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",64%,68%,74,72%,83%,51%,97%,69.3%,93%,84%,95%,34%,72%,96%,73%,71%,75%,65%,10%,81,74,85,84,85,82,0.22,11%,100,Medicare shows only a Star Rating for this topic,100%,100%,99%,99%,2.6,Not enough data available,0.22,11%,100,Medicare shows only a Star Rating for this topic,83,89,99,8%,72%,77%,75%,65.7%
H0630,Local CCP,KAISER FOUNDATION HP OF CO,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",82%,86%,84,64%,83%,57%,99%,80.6%,95%,93%,97%,64%,86%,97%,87%,91%,89%,50%,9%,85,81,88,87,88,86,0.10,2%,100,Medicare shows only a Star Rating for this topic,100%,92%,100%,100%,0.1,Not enough data available,0.10,2%,100,Medicare shows only a Star Rating for this topic,89,92,100,5%,82%,85%,84%,84.8%
H0657,1876 Cost,COLORADO CHOICE HEALTH PLANS,Colorado Choice Health Plans,Colorado Choice Health Plans,28%,34%,66,70%,84%,38%,73%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,40%,No data available,43%,40%,Not enough data available,48%,0%,89,77,90,83,84,85,0.00,Not enough data available,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H0710,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",32%,48%,Plan too small to be measured,59%,78%,33%,99%,99.1%,100%,100%,100%,26%,93%,97%,81%,79%,Not enough data available,Not enough data available,6%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.09,2%,100,Medicare shows only a Star Rating for this topic,100%,98%,99%,97%,0.0,Not enough data available,0.09,2%,100,Medicare shows only a Star Rating for this topic,Plan too small to be measured,Plan too small to be measured,99,4%,84%,85%,81%,93.3%
H0712,Local CCP,"WELLCARE OF CONNECTICUT, INC.",WellCare,"WellCare Health Plans, Inc.",76%,57%,73,72%,86%,52%,83%,34.6%,59%,37%,67%,22%,66%,96%,60%,53%,84%,63%,12%,78,75,83,83,79,84,0.15,22%,100,Medicare shows only a Star Rating for this topic,90%,88%,83%,81%,5.6,83%,0.15,22%,100,Medicare shows only a Star Rating for this topic,80,88,99,7%,75%,78%,74%,40.0%
H0735,Local CCP,UCARE MINNESOTA,EssentiaCare,UCare Minnesota,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,95%,91%,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H0755,Local CCP,"OXFORD HEALTH PLANS (CT), INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",73%,69%,78,71%,86%,52%,96%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,52%,79%,97%,80%,66%,81%,51%,10%,86,80,88,88,82,87,0.14,10%,80,Medicare shows only a Star Rating for this topic,98%,99%,100%,100%,1.1,91%,0.14,10%,80,Medicare shows only a Star Rating for this topic,81,89,99,3%,79%,83%,79%,62.5%
H0811,Demo,"GUILDNET, INC.",GuildNet Gold Plus FIDA,Jewish Guild for the Blind,No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,Plan too new to be measured,No data available,Not enough data available,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Not enough data available,No data available,No data available,No data available,No data available,No data available,No data available
