2018 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,
H0502,1876 Cost,The Contra Costa Health Plan,Contra Costa Health Plan,Contra Costa Health Services,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H0504,Local CCP,California Physicians' Service,Blue Shield of California,California Physicians' Service,78%,74%,69,70%,88%,50%,91%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,36%,72%,98%,82%,70%,73%,61%,40%,42%,10%,79,74,Not enough data available,84,86,84,0.13,8%,60,Medicare shows only a Star Rating for this topic,96%,98%,91%,90%,5.9,85%,0.13,8%,60,Medicare shows only a Star Rating for this topic,85,89,98,79%,82%,79%,39%
H0523,Local CCP,Aetna Health Of California Inc.,Aetna Medicare,Aetna Inc.,79%,79%,66,66%,86%,46%,99%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,65%,79%,99%,82%,80%,78%,61%,36%,61%,7%,82,78,91,85,87,85,0.13,11%,100,Medicare shows only a Star Rating for this topic,87%,87%,100%,100%,1.3,Not enough data available,0.13,11%,100,Medicare shows only a Star Rating for this topic,83,91,99,78%,80%,78%,54%
H0524,Local CCP,"Kaiser Foundation Hp, Inc.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",90%,90%,83,68%,85%,65%,99%,83%,98%,95%,97%,83%,86%,98%,90%,91%,90%,56%,48%,97%,9%,85,82,90,88,90,85,0.06,1%,100,Medicare shows only a Star Rating for this topic,97%,95%,100%,100%,0.5,100%,0.06,1%,100,Medicare shows only a Star Rating for this topic,91,92,100,85%,87%,85%,90%
H0543,Local CCP,Uhc Of California,UnitedHealthcare,"UnitedHealth Group, Inc.",79%,79%,76,67%,83%,50%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,51%,77%,97%,85%,70%,77%,57%,40%,55%,9%,84,77,88,87,87,86,0.10,7%,60,Medicare shows only a Star Rating for this topic,99%,99%,99%,99%,0.2,97%,0.10,7%,60,Medicare shows only a Star Rating for this topic,86,90,99,81%,83%,81%,60%
H0544,Local CCP,Blue Cross Of California,Anthem Blue Cross,Anthem Inc.,83%,86%,75,69%,83%,61%,99%,79%,96%,93%,96%,71%,85%,99%,86%,82%,80%,69%,40%,70%,7%,83,76,92,88,91,83,0.07,7%,80,Medicare shows only a Star Rating for this topic,81%,91%,99%,94%,0.8,87%,0.07,7%,80,Medicare shows only a Star Rating for this topic,89,91,99,82%,84%,80%,81%
H0545,Local CCP,"Inter Valley Health Plan, Inc.",Inter Valley Health Plan,InterValley Health Plan,81%,76%,76,62%,83%,51%,99%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,72%,82%,98%,87%,84%,80%,58%,42%,57%,10%,79,75,93,85,90,81,0.05,5%,100,Medicare shows only a Star Rating for this topic,97%,97%,86%,86%,0.4,Not enough data available,0.05,5%,100,Medicare shows only a Star Rating for this topic,87,90,99,78%,81%,78%,63%
H0562,Local CCP,"Health Net Of California,inc.",Health Net of California,Centene Corporation,81%,78%,70,66%,82%,55%,97%,47%,100%,81%,91%,48%,83%,98%,84%,76%,78%,62%,37%,29%,10%,82,75,89,85,87,83,0.12,13%,60,Medicare shows only a Star Rating for this topic,98%,93%,99%,95%,1.1,67%,0.12,13%,60,Medicare shows only a Star Rating for this topic,86,90,99,80%,82%,79%,71%
H0571,Local CCP,Chinese Community Health Plan,Chinese Community Health Plan,Chinese Hospital Association,72%,78%,84,77%,83%,55%,96%,85%,84%,58%,77%,53%,72%,96%,82%,88%,56%,68%,40%,3%,9%,81,77,92,86,87,86,0.03,40%,100,Medicare shows only a Star Rating for this topic,100%,93%,93%,87%,1.3,Not enough data available,0.03,40%,100,Medicare shows only a Star Rating for this topic,84,91,99,88%,89%,85%,64%
H0602,1876 Cost,Rocky Mountain Health Maintenance Organization,Rocky Mountain Health Plans,"UnitedHealth Group, Inc.",68%,70%,76,68%,86%,48%,92%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,16%,70%,92%,75%,76%,81%,52%,48%,Plan not required to report measure,Plan not required to report measure,85,83,94,88,88,89,0.05,5%,100,Medicare shows only a Star Rating for this topic,96%,98%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H0609,Local CCP,"Pacificare Of Colorado, Inc",UnitedHealthcare,"UnitedHealth Group, Inc.",73%,73%,73,69%,85%,52%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,48%,71%,97%,82%,77%,76%,54%,43%,55%,8%,81,77,90,84,85,84,0.12,5%,40,Medicare shows only a Star Rating for this topic,100%,100%,99%,99%,0.3,98%,0.12,5%,40,Medicare shows only a Star Rating for this topic,85,90,99,81%,84%,81%,61%
H0624,Local CCP,Unitedhealthcare Insurance Company,UnitedHealthcare,"UnitedHealth Group, Inc.",68%,69%,74,67%,83%,49%,97%,69%,92%,81%,91%,34%,77%,97%,75%,59%,73%,64%,49%,48%,7%,82,79,90,84,87,85,0.10,11%,60,Medicare shows only a Star Rating for this topic,93%,100%,98%,98%,0.0,Not enough data available,0.10,11%,60,Medicare shows only a Star Rating for this topic,85,89,99,77%,80%,78%,45%
H0630,Local CCP,Kaiser Foundation Hp Of Co,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",81%,84%,84,68%,88%,60%,98%,73%,100%,88%,94%,66%,85%,98%,86%,91%,89%,52%,44%,82%,7%,84,81,91,88,89,87,0.07,2%,100,Medicare shows only a Star Rating for this topic,100%,96%,100%,100%,2.8,Not enough data available,0.07,2%,100,Medicare shows only a Star Rating for this topic,89,92,100,83%,86%,85%,88%
H0657,1876 Cost,Colorado Choice Health Plans,Friday Health Plans of Colorado,Colorado Choice Health Plans,18%,35%,63,65%,84%,40%,82%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,47%,No data available,53%,60%,Not enough data available,51%,37%,Plan not required to report measure,Plan not required to report measure,83,80,Not enough data available,83,85,84,0.00,6%,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure
H0710,Local CCP,Unitedhealthcare Insurance Company,UnitedHealthcare,"UnitedHealth Group, Inc.",37%,77%,Plan too small to be measured,61%,75%,33%,100%,97%,100%,100%,100%,21%,95%,98%,88%,97%,55%,68%,41%,49%,5%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.04,5%,60,Medicare shows only a Star Rating for this topic,100%,99%,98%,98%,0.6,Not enough data available,0.04,5%,60,Medicare shows only a Star Rating for this topic,Plan too small to be measured,Plan too small to be measured,97,85%,82%,79%,92%
H0712,Local CCP,"Wellcare Of Connecticut, Inc.",WellCare,"WellCare Health Plans, Inc.",73%,67%,71,64%,87%,53%,88%,45%,84%,62%,76%,19%,67%,95%,66%,63%,81%,66%,45%,39%,11%,82,77,87,84,81,83,0.32,22%,80,Medicare shows only a Star Rating for this topic,100%,86%,89%,87%,7.2,Not enough data available,0.32,22%,80,Medicare shows only a Star Rating for this topic,81,87,99,78%,80%,76%,51%
H0724,Local CCP,Buckeye Health Plan Community Solutions,Allwell,Centene Corporation,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
