sex,sex_orientation,race,edu,coverage,citizen,income_sqrt
Female,Straight,Asian,"Some college, no degree",Covered,US Citizen,189.73665961010275
Female,Bisexual,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,178.9273595624772
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,216.33307652783935
Male,Straight,White,High school graduate,Covered,US Citizen,282.842712474619
Female,Straight,White,Associate degree,Covered,US Citizen,346.41016151377545
Male,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,200
Male,Straight,White,Bachelor's degree,Covered,US Citizen,278.102499089814
Female,Straight,White,"Some college, no degree",Covered,US Citizen,291.547594742265
Female,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,173.20508075688772
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,96.18731725128839
Female,Straight,White,High school graduate,Covered,US Citizen,189.73665961010275
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,271.7995584985377
Male,Straight,White,Master's degree,Covered,US Citizen,319.37438845342626
Female,Straight,White,"Some college, no degree",Covered,US Citizen,273.8612787525831
Male,Straight,White,High school graduate,Covered,US Citizen,316.22776601683796
Female,Straight,White,Bachelor's degree,Covered,US Citizen,223.60679774997897
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,318.50117739185833
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,303.31501776206204
Female,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,214.47610589527216
Female,Straight,White,"Some college, no degree",Covered,US Citizen,339.1164991562634
Male,Straight,White,Less than a high school diploma,Covered,US Citizen,234.5207879911715
Female,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,80
Female,Straight,White,"Some college, no degree",Covered,US Citizen,200
Female,Straight,White,Bachelor's degree,Covered,US Citizen,264.5751311064591
Male,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,126.49110640673517
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,200
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,194.93588689617928
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,313.04951684997053
Male,Straight,White,"Some college, no degree",Covered,US Citizen,469.041575982343
Female,Straight,White,Associate degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,Master's degree,Covered,US Citizen,264.5751311064591
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,141.4213562373095
Female,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,141.4213562373095
Male,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,125.1718818265508
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,134.27583550289307
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,412.31056256176606
Male,Straight,Hispanic,Associate degree,Not covered,Non-US Citizen,144.9137674618944
Male,Straight,White,High school graduate,Covered,US Citizen,138.9100428334827
Female,Straight,White,High school graduate,Covered,US Citizen,228.31557108528537
Male,Straight,White,High school graduate,Covered,US Citizen,173.20508075688772
Male,Straight,White,Less than a high school diploma,Not covered,US Citizen,282.842712474619
Male,Straight,Hispanic,Bachelor's degree,Not covered,US Citizen,254.95097567963924
Male,Straight,White,Master's degree,Covered,US Citizen,141.4213562373095
Female,Straight,White,Associate degree,Not covered,US Citizen,282.842712474619
Female,Straight,White,Bachelor's degree,Covered,US Citizen,194.93588689617928
Female,Straight,White,Bachelor's degree,Covered,US Citizen,174.9028301657809
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,200
Female,Straight,White,Master's degree,Covered,US Citizen,400
Male,Straight,White,Bachelor's degree,Covered,US Citizen,424.26406871192853
Male,Straight,White,"Some college, no degree",Covered,US Citizen,237.82346393911598
Female,Straight,White,"Some college, no degree",Covered,US Citizen,221.26002802133058
Female,Straight,White,Master's degree,Covered,US Citizen,244.94897427831782
Female,Straight,White,Master's degree,Covered,US Citizen,126.49110640673517
Female,Straight,White,Associate degree,Covered,US Citizen,212.13203435596427
Female,Straight,White,Bachelor's degree,Covered,US Citizen,223.60679774997897
Female,Straight,White,Associate degree,Covered,US Citizen,158.11388300841898
Female,Straight,White,Bachelor's degree,Covered,US Citizen,113.27400407860578
Male,Straight,White,Bachelor's degree,Covered,US Citizen,282.842712474619
Male,Straight,White,Bachelor's degree,Covered,US Citizen,173.20508075688772
Female,Straight,White,Bachelor's degree,Covered,US Citizen,134.16407864998737
Female,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Male,Gay/Lesbian,White,Bachelor's degree,Covered,US Citizen,141.4213562373095
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,342.0526275297414
Female,Straight,Hispanic,Professional school degree,Covered,US Citizen,245.6684757961428
Female,Straight,White,Master's degree,Covered,US Citizen,200
Male,Straight,White,"Some college, no degree",Covered,US Citizen,264.5751311064591
Male,Straight,White,Master's degree,Covered,US Citizen,264.5751311064591
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,"Some college, no degree",Covered,US Citizen,300
Female,Gay/Lesbian,White,Master's degree,Covered,US Citizen,447.21359549995793
Male,Straight,White,Bachelor's degree,Covered,US Citizen,400
Female,Straight,White,Associate degree,Covered,US Citizen,360.5551275463989
Male,Straight,White,Master's degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,Bachelor's degree,Covered,US Citizen,216.79483388678798
Male,Straight,White,Bachelor's degree,Covered,US Citizen,346.41016151377545
Male,Gay/Lesbian,White,Associate degree,Covered,US Citizen,167.33200530681512
Female,Straight,White,"Some college, no degree",Covered,US Citizen,234.5207879911715
Female,Straight,White,Master's degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,Master's degree,Covered,US Citizen,316.22776601683796
Male,Straight,White,Doctoral degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Doctoral degree,Covered,US Citizen,308.2207001484488
Male,Straight,White,Bachelor's degree,Covered,US Citizen,173.20508075688772
Female,Straight,White,High school graduate,Covered,US Citizen,122.47448713915891
Male,Straight,White,Professional school degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Doctoral degree,Covered,US Citizen,447.21359549995793
Male,Straight,White,Master's degree,Covered,US Citizen,244.94897427831782
Male,Straight,White,Master's degree,Covered,US Citizen,264.5751311064591
Female,Gay/Lesbian,White,Bachelor's degree,Covered,US Citizen,424.26406871192853
Male,Straight,White,Bachelor's degree,Covered,US Citizen,194.93588689617928
Male,Straight,White,Master's degree,Covered,US Citizen,360.5551275463989
Male,Straight,White,"Some college, no degree",Covered,US Citizen,223.60679774997897
Male,Straight,White,Bachelor's degree,Covered,US Citizen,321.04361074470864
Male,Straight,White,High school graduate,Covered,US Citizen,179.90830998038973
Male,Straight,White,"Some college, no degree",Covered,US Citizen,264.5751311064591
Female,Straight,White,Associate degree,Covered,US Citizen,435.88989435406734
Female,Straight,White,Master's degree,Covered,US Citizen,400
Male,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Male,Straight,White,Master's degree,Covered,US Citizen,316.22776601683796
Male,Straight,White,Bachelor's degree,Covered,US Citizen,134.16407864998737
Female,Straight,White,Associate degree,Not covered,US Citizen,254.95097567963924
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,192.753728887407
Male,Straight,Black/African American,GED or equivalent,Covered,US Citizen,282.842712474619
Female,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,154.91933384829667
Male,Straight,Black/African American,Associate degree,Covered,US Citizen,180
Female,Straight,White,Associate degree,Covered,US Citizen,103.92304845413264
Female,Straight,White,Bachelor's degree,Covered,US Citizen,122.47448713915891
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,187.08286933869707
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,244.94897427831782
Male,Straight,Black/African American,Bachelor's degree,Covered,Non-US Citizen,148.32396974191326
Female,Straight,White,Bachelor's degree,Covered,US Citizen,200
Male,Straight,White,Bachelor's degree,Covered,US Citizen,346.41016151377545
Female,Straight,White,"Some college, no degree",Covered,US Citizen,158.11388300841898
Male,Straight,White,Doctoral degree,Covered,US Citizen,400
Male,Straight,White,"Some college, no degree",Covered,US Citizen,300
Female,Straight,White,"Some college, no degree",Covered,US Citizen,316.22776601683796
Female,Straight,White,Master's degree,Covered,US Citizen,387.2983346207417
Male,Straight,White,"Some college, no degree",Covered,US Citizen,387.2983346207417
Male,Straight,White,Master's degree,Covered,US Citizen,412.31056256176606
Female,Straight,White,Bachelor's degree,Covered,US Citizen,234.5207879911715
Female,Straight,White,High school graduate,Covered,US Citizen,173.20508075688772
Male,Gay/Lesbian,White,Bachelor's degree,Covered,US Citizen,254.95097567963924
Male,Straight,White,High school graduate,Covered,US Citizen,244.94897427831782
Male,Straight,White,Master's degree,Covered,US Citizen,387.2983346207417
Male,Straight,White,Bachelor's degree,Covered,US Citizen,387.2983346207417
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,300
Female,Something else,White,Bachelor's degree,Covered,US Citizen,202.48456731316588
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,158.78601953572613
Female,Straight,White,Associate degree,Covered,US Citizen,254.95097567963924
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,200
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,100
Female,Straight,White,Bachelor's degree,Covered,US Citizen,282.842712474619
Female,Straight,White,High school graduate,Covered,US Citizen,282.842712474619
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,319.37438845342626
Male,Straight,White,Bachelor's degree,Covered,US Citizen,387.2983346207417
Male,Something else,White,"Some college, no degree",Covered,US Citizen,387.2983346207417
Female,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,360.5551275463989
Female,Straight,White,High school graduate,Covered,US Citizen,264.5751311064591
Male,Straight,White,Master's degree,Covered,US Citizen,435.88989435406734
Female,Straight,White,Bachelor's degree,Covered,US Citizen,158.11388300841898
Male,Straight,White,Bachelor's degree,Covered,US Citizen,282.842712474619
Female,Straight,White,Associate degree,Not covered,US Citizen,178.88543819998318
Male,Straight,White,High school graduate,Covered,US Citizen,244.94897427831782
Male,Gay/Lesbian,White,Associate degree,Covered,US Citizen,300
Female,Straight,White,High school graduate,Covered,US Citizen,300
Male,Straight,White,Less than a high school diploma,Covered,US Citizen,316.22776601683796
Male,Straight,White,Master's degree,Covered,US Citizen,300
Female,Straight,White,High school graduate,Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,US Citizen,209.76176963403032
Male,Bisexual,Hispanic,Doctoral degree,Covered,US Citizen,374.16573867739413
Female,Straight,White,Bachelor's degree,Covered,US Citizen,83.66600265340756
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,223.60679774997897
Male,Straight,White,Master's degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,Doctoral degree,Covered,US Citizen,469.041575982343
Male,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,223.60679774997897
Female,Straight,White,Professional school degree,Covered,US Citizen,387.2983346207417
Male,Straight,Black/African American,GED or equivalent,Covered,US Citizen,120.41594578792295
Female,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,108.89903580840374
Female,Straight,White,Associate degree,Covered,US Citizen,234.5207879911715
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,316.22776601683796
Female,Straight,White,High school graduate,Not covered,US Citizen,331.66247903554
Male,Straight,White,High school graduate,Covered,US Citizen,98.99494936611666
Male,Straight,White,Bachelor's degree,Covered,US Citizen,346.41016151377545
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,254.95097567963924
Male,Straight,White,Master's degree,Covered,US Citizen,282.842712474619
Female,Straight,White,Associate degree,Covered,US Citizen,282.842712474619
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,201.37030565602268
Male,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,73.48469228349535
Male,Straight,White,Less than a high school diploma,Covered,US Citizen,172.00581385522992
Female,Straight,White,"Some college, no degree",Covered,US Citizen,106.54576481493763
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,254.95097567963924
